,label,count,start_date,end_date,activity_span,name,matched_name,distance,dup_count,item,itemLabel,surname,initials,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
990,"Jackes, E.M.",869,1958.0,2008.0,50.0,"Jackes, E.M.","Jackes, B.R.",0.86,1,http://www.wikidata.org/entity/Q21516848,Betsy Rivers Jackes,Jackes,B.R.,"Jackes, B.R.",,,,,13295-1,Jackes,1935.0,,,
991,"Eckert, J.P.",852,1861.0,1906.0,45.0,"Eckert, J.P.","Ecker, A.",0.86,1,http://www.wikidata.org/entity/Q84663,Alexander Ecker,Ecker,A.,"Ecker, A.",,3264862,0000 0001 0863 9835,,,,1816.0,1887.0,,
992,"Bratt, G.C.",2976,1960.0,1977.0,17.0,"Bratt, G.C.","Bhatt, G.C.",0.87,1,http://www.wikidata.org/entity/Q36560087,G.C. Bhatt,Bhatt,G.C.,"Bhatt, G.C.",,,,,16098-1,G.C.Bhatt,,,,
993,"Long, F.H.",1671,1903.0,1981.0,78.0,"Long, F.H.","Chang, F.H.",0.87,1,http://www.wikidata.org/entity/Q36552906,F.H. Chang,Chang,F.H.,"Chang, F.H.",,,,,32679-1,F.H.Chang,,,,
994,"Jago, B.",1488,1975.0,2015.0,40.0,"Jago, B.","Jago, N.D.",0.87,1,http://www.wikidata.org/entity/Q21394445,Nicholas David Jago,Jago,N.D.,"Jago, N.D.",,966154501850039210003,,,,,1936.0,2005.0,,
995,"Sayer, W.A.",1408,1877.0,1898.0,21.0,"Sayer, W.A.","Sayer, C.D.",0.87,1,http://www.wikidata.org/entity/Q25448507,Carl D. Sayer,Sayer,C.D.,"Sayer, C.D.",,,,,,,,,,
996,"Hislop, M. | Griffiths, M.",1712,2003.0,2008.0,5.0,"Hislop, M. | Griffiths, M.","Griffiths, A.",0.88,1,http://www.wikidata.org/entity/Q4742264,Amelia Griffiths,Griffiths,A.,"Griffiths, A.",,,,7204.0,20000517-1,A.W.Griffiths,1768.0,1858.0,,
997,"Cosh, J.",1509,1970.0,2000.0,30.0,"Cosh, J.","Tosh, J.",0.88,1,http://www.wikidata.org/entity/Q26714481,James Tosh,Tosh,J.,"Tosh, J.",,,,,20015792-1,Tosh,,,,
998,"Merrall, E.",1452,1807.0,1899.0,92.0,"Merrall, E.","Grall, E.",0.88,1,http://www.wikidata.org/entity/Q23661033,Elena Grall,Grall,E.,"Grall, E.",,,,,,,,,,
999,"de Salas, M.F.",812,2011.0,2019.0,8.0,"de Salas, M.F.","Salas, M.F.d.",0.88,1,http://www.wikidata.org/entity/Q59603761,Miguel F. de Salas,Salas,M.F.d.,"Salas, M.F.d.",,,,,20033552-1,de Salas,,,,
1000,"Webb, L.J.",11153,1931.0,1994.0,63.0,"Webb, L.J.","Webb, J.",0.88,2,http://www.wikidata.org/entity/Q36601565,Jeanne Webb,Webb,J.,"Webb, J.",,,,,20012671-1,Jeanne Webb,,,,
1001,"Webb, L.J.",11153,1931.0,1994.0,63.0,"Webb, L.J.","Webb, J.",0.88,2,http://www.wikidata.org/entity/Q36601578,Jill Webb,Webb,J.,"Webb, J.",,,,,35435-1,J.Webb,,,,
1002,S. van Leeuwen et al.,2406,2004.0,2006.0,2.0,S. van Leeuwen et al.,"Leeuwen, J.v.",0.89,1,http://www.wikidata.org/entity/Q23061366,Jan van Leeuwen,Leeuwen,J.v.,"Leeuwen, J.v.",,22904054,0000 0001 2124 0765,,,,1850.0,1924.0,,
1003,"Durrington, L.",1429,1969.0,1975.0,6.0,"Durrington, L.","Barrington, A.",0.89,1,http://www.wikidata.org/entity/Q22957814,Amy Barrington,Barrington,A.,"Barrington, A.",,,,,,,1858.0,1942.0,,
1004,"Benwell, A.S.",888,1973.0,2017.0,44.0,"Benwell, A.S.","Bell, A.S.",0.89,1,http://www.wikidata.org/entity/Q88806865,A.S. Bell,Bell,A.S.,"Bell, A.S.",,,,,20034561-1,A.S.Bell,,,,
1005,"Hind, P.D.",4342,1966.0,2008.0,42.0,"Hind, P.D.","Hind, W.",0.9,1,http://www.wikidata.org/entity/Q18511755,Weelton Hind,Hind,W.,"Hind, W.",,5081005,0000 0000 0892 6298,,,,1860.0,1920.0,,
1006,"Bäuerlen, W.",3987,1880.0,1992.0,112.0,"Bäuerlen, W.","Baeuerlen, W.",0.9,1,http://www.wikidata.org/entity/Q62088127,William Baeuerlen,Baeuerlen,W.,"Baeuerlen, W.",,,,27830,,,1840.0,1893.0,,
1007,"Cann, H.J.",3108,1900.0,1974.0,74.0,"Cann, H.J.","Conn, H.J.",0.9,1,http://www.wikidata.org/entity/Q21508943,Harold Joel Conn,Conn,H.J.,"Conn, H.J.",,,,61842,17375-1,H.J.Conn,1886.0,1952.0,,
1008,"Connors, J.R.",1538,1994.0,2009.0,15.0,"Connors, J.R.","Connor, H.E.",0.9,1,http://www.wikidata.org/entity/Q18983892,Henry Eamonn Connor,Connor,H.E.,"Connor, H.E.",,46261377,0000 0000 4390 4385,83277,1762-1,Connor,1922.0,2016.0,,
1009,"Stove, K.",1227,1960.0,1993.0,33.0,"Stove, K.","Love, K.",0.9,1,http://www.wikidata.org/entity/Q59968036,Kieran Love,Love,K.,"Love, K.",,,,,,,,,,
1010,"Leigh, J.H.",1179,1956.0,1971.0,15.0,"Leigh, J.H.","Leigh, T.F.",0.9,1,http://www.wikidata.org/entity/Q55064677,Thomas Frances Leigh,Leigh,T.F.,"Leigh, T.F.",,187521970,0000 0003 5728 4828,,,,1923.0,1993.0,,
1011,"Kajewski, S.F.",897,1922.0,1992.0,70.0,"Kajewski, S.F.","Majewski, T.",0.9,1,http://www.wikidata.org/entity/Q9359509,Tomasz Majewski,Majewski,T.,"Majewski, T.",,84192940,0000 0000 7151 3955,13152,22778-1,T.Majewski,1940.0,,,
1012,"Kenny, S.D. | Carruthers, S.M.",815,1998.0,2001.0,3.0,"Kenny, S.D. | Carruthers, S.M.","Carruthers, L.",0.9,1,http://www.wikidata.org/entity/Q36611619,L. Carruthers,Carruthers,L.,"Carruthers, L.",,,,,1423-1,L.Carruth.,,,,
1013,"Pennay, C.",754,1994.0,2016.0,22.0,"Pennay, C.","Penna, M.",0.9,1,http://www.wikidata.org/entity/Q21338453,Mario Penna,Penna,M.,"Penna, M.",,,,,,,,,,
1014,"Start, A.N.",754,1980.0,2014.0,34.0,"Start, A.N.","Stewart, A.N.",0.9,1,http://www.wikidata.org/entity/Q13220237,Alban N. Stewart,Stewart,A.N.,"Stewart, A.N.",,71169485,,,10136-1,A.Stewart,1875.0,,,
1015,"Must, J.",3635,1957.0,2005.0,48.0,"Must, J.","Rust, J.",0.91,1,http://www.wikidata.org/entity/Q19506576,Jes Rust,Rust,J.,"Rust, J.",,32179450,0000 0001 1440 9323,,,,1963.0,,,
1016,"Lang, P.J. | Canty, P.D.",3536,1994.0,2005.0,11.0,"Lang, P.J. | Canty, P.D.","Lang, P.J.",0.91,1,http://www.wikidata.org/entity/Q21516211,Peter J. Lang,Lang,P.J.,"Lang, P.J.",,44064002,0000 0000 8122 2692,,37784-1,P.J.Lang,1955.0,,,
1017,"Milthorpe, P.L.",2726,1967.0,2004.0,37.0,"Milthorpe, P.L.","Fulthorpe, R.",0.91,1,http://www.wikidata.org/entity/Q46124931,Roberta Fulthorpe,Fulthorpe,R.,"Fulthorpe, R.",,,,,,,,,,
1018,"Silcock, J.L.",1627,2004.0,2016.0,12.0,"Silcock, J.L.","Alcock, J.",0.91,1,http://www.wikidata.org/entity/Q1699105,John Alcock,Alcock,J.,"Alcock, J.",,22202306,0000 0001 1439 4387,,,,1942.0,,,
1019,"Rudd, R.J.",791,1989.0,1997.0,8.0,"Rudd, R.J.","Rudd, V.E.",0.91,1,http://www.wikidata.org/entity/Q6160123,Velva Elaine Rudd,Rudd,V.E.,"Rudd, V.E.",,68539430,,27560,8706-1,Rudd,1910.0,1999.0,,
1020,"Cossalter, C.",743,1972.0,1987.0,15.0,"Cossalter, C.","Walter, C.",0.91,1,http://www.wikidata.org/entity/Q17053407,Carl Walter,Walter,C.,"Walter, C.",,91829033,0000 0001 2030 6160,37942,13332-1,C.Walter,1831.0,1907.0,,
1021,"Salas, M.F. de",740,2011.0,2016.0,5.0,"Salas, M.F. de","Salas, M.F.d.",0.91,1,http://www.wikidata.org/entity/Q59603761,Miguel F. de Salas,Salas,M.F.d.,"Salas, M.F.d.",,,,,20033552-1,de Salas,,,,
1022,"O'Sullivan, W.",3105,1988.0,2012.0,24.0,"O'Sullivan, W.","Sullivan, J.",0.92,1,http://www.wikidata.org/entity/Q23675063,Jaqueline Sullivan,Sullivan,J.,"Sullivan, J.",,,,,,,,,,
1023,"Conrick, P.E.",3020,1969.0,2000.0,31.0,"Conrick, P.E.","Conrick, H.V.P.",0.92,1,http://www.wikidata.org/entity/Q24239517,Horatio Victor Patrick Conrick,Conrick,H.V.P.,"Conrick, H.V.P.",,,,,,,1882.0,1960.0,,
1024,"Barritt, M.",1779,1981.0,2004.0,23.0,"Barritt, M.","Merritt, M.L.",0.92,1,http://www.wikidata.org/entity/Q88839940,Melvin Leroy Merritt,Merritt,M.L.,"Merritt, M.L.",,,,,20043433-1,Merritt,1879.0,1961.0,,
1025,"Lang, P.J. | Graham, K.L.",817,1994.0,2008.0,14.0,"Lang, P.J. | Graham, K.L.","Lang, P.J.",0.92,1,http://www.wikidata.org/entity/Q21516211,Peter J. Lang,Lang,P.J.,"Lang, P.J.",,44064002,0000 0000 8122 2692,,37784-1,P.J.Lang,1955.0,,,
1026,"Giblin, A.V.",806,1888.0,1939.0,51.0,"Giblin, A.V.","Giblin-Davis, R.M.",0.92,1,http://www.wikidata.org/entity/Q64028883,Robin M. Giblin-Davis,Giblin-Davis,R.M.,"Giblin-Davis, R.M.",0000-0002-8861-8678,,,,,,,,,
1027,"Carr, S.G.M.",741,1879.0,1996.0,117.0,"Carr, S.G.M.","Carr, J.",0.92,1,http://www.wikidata.org/entity/Q21337763,Janice Carr,Carr,J.,"Carr, J.",,,,,,,,,,
1028,Anon.,29949,1779.0,2014.0,235.0,Anon.,"Anonby, J.E.",0.93,1,http://www.wikidata.org/entity/Q61998426,Johannes E. Anonby,Anonby,J.E.,"Anonby, J.E.",,,,,,,,,,
1029,"Fell, D.G.",6653,1983.0,2018.0,35.0,"Fell, D.G.","Mitchell, D.G.",0.93,1,http://www.wikidata.org/entity/Q5294439,Donald Grant Mitchell,Mitchell,D.G.,"Mitchell, D.G.",,121803222,0000 0004 4717 2459,,,,1822.0,1908.0,,
1030,"Ballingall, M.E.",1676,1935.0,1997.0,62.0,"Ballingall, M.E.","Wall, M.E.",0.93,1,http://www.wikidata.org/entity/Q47128329,Mary E. Wall,Wall,M.E.,"Wall, M.E.",,,,,31709-1,M.E.Wall,,,,
1031,"McAuliffe, J.",1355,1910.0,2019.0,109.0,"McAuliffe, J.","Iliffe, J.",0.93,1,http://www.wikidata.org/entity/Q6240736,John Iliffe,Iliffe,J.,"Iliffe, J.",,304044466,,,,,1846.0,1914.0,,
1032,"Althofer, G.W.",1160,1935.0,1987.0,52.0,"Althofer, G.W.","Althoff, F.",0.93,1,http://www.wikidata.org/entity/Q108423,Friedrich Althoff,Althoff,F.,"Althoff, F.",,18015576,0000 0000 8361 4227,,,,1839.0,1908.0,,
1033,"Fagg, M.",1143,1962.0,2006.0,44.0,"Fagg, M.","Fagge, C.",0.93,1,http://www.wikidata.org/entity/Q5077580,Charles Fagge,Fagge,C.,"Fagge, C.",,11190974,0000 0000 2228 2863,,,,1873.0,1939.0,,
1034,"Brett, R.G.",964,1934.0,1951.0,17.0,"Brett, R.G.","Brett, R.L.G.",0.93,1,http://www.wikidata.org/entity/Q21506471,Robert Lindsay Gordon Brett,Brett,R.L.G.,"Brett, R.L.G.",,,,45886,13253-1,Brett,1898.0,1975.0,,
1035,"Mollenmans, F.",802,1961.0,2000.0,39.0,"Mollenmans, F.","Mollemans, F.H.",0.93,1,http://www.wikidata.org/entity/Q26713241,F.H. Mollemans,Mollemans,F.H.,"Mollemans, F.H.",,,,,36048-1,Mollemans,,,,
1036,"Kempe, F.A.H.",800,1879.0,1924.0,45.0,"Kempe, F.A.H.","Kemper, H.",0.93,1,http://www.wikidata.org/entity/Q58315161,Heinrich Kemper,Kemper,H.,"Kemper, H.",,42632900,,,,,1902.0,1969.0,,
1037,"Webb, A. | Muir, B.",709,2001.0,2001.0,0.0,"Webb, A. | Muir, B.","Webb, A.D.",0.93,1,http://www.wikidata.org/entity/Q21612305,Andrew D. Webb,Webb,A.D.,"Webb, A.D.",,,,98958,20025496-1,A.D.Webb,1973.0,,,
1038,"Jago, R.L.",4371,1968.0,2018.0,50.0,"Jago, R.L.","Jago, N.D.",0.94,1,http://www.wikidata.org/entity/Q21394445,Nicholas David Jago,Jago,N.D.,"Jago, N.D.",,966154501850039210003,,,,,1936.0,2005.0,,
1039,"Martensz, P.",3142,1964.0,1997.0,33.0,"Martensz, P.","Martens, J.",0.94,1,http://www.wikidata.org/entity/Q1691130,Jochen Martens,Martens,J.,"Martens, J.",,85249087,0000 0001 0921 2956,,,,1941.0,,,
1040,"Gates, G.M.|Ratkowsky, D.A.",1360,1998.0,2018.0,20.0,"Gates, G.M.|Ratkowsky, D.A.","Ratkowsky, D.(.).",0.94,1,http://www.wikidata.org/entity/Q88847216,David (A.) Ratkowsky,Ratkowsky,D.(.).,"Ratkowsky, D.(.).",,,,,20039130-1,Ratkowsky,,,,
1041,"Sands, V.E.",899,1961.0,1984.0,23.0,"Sands, V.E.","Sands, M.C.",0.94,1,http://www.wikidata.org/entity/Q55829853,Michael C. Sands,Sands,M.C.,"Sands, M.C.",,,,,,,,,,
1042,"Heinsohn, G.",797,1966.0,1990.0,24.0,"Heinsohn, G.","Girgensohn, G.",0.94,1,http://www.wikidata.org/entity/Q12363153,Gustav Girgensohn,Girgensohn,G.,"Girgensohn, G.",,77072781,0000 0000 1067 0033,2696,19373-1,Girg.,1786.0,1872.0,,
1043,"Whinray, J.S.",17414,1883.0,2017.0,134.0,"Whinray, J.S.","Pray, J.S.",0.95,1,http://www.wikidata.org/entity/Q23620375,James Sturgis Pray,Pray,J.S.,"Pray, J.S.",,71104605,0000 0000 4478 7248,,,,1871.0,1929.0,,
1044,"Sharrad, M.C.R.",1295,1956.0,1977.0,21.0,"Sharrad, M.C.R.","Sharrad, R.D.",0.95,1,http://www.wikidata.org/entity/Q21395109,Robert D. Sharrad,Sharrad,R.D.,"Sharrad, R.D.",,,,,,,,,,
1045,"Edinger, D.J. | Marsh, G.",1204,1997.0,2004.0,7.0,"Edinger, D.J. | Marsh, G.","Edinger, L.",0.95,1,http://www.wikidata.org/entity/Q66524,Ludwig Edinger,Edinger,L.,"Edinger, L.",,74000706,0000 0001 0915 977X,,,,1855.0,1918.0,,
1046,"Piesse, A.D.J.",931,1980.0,1993.0,13.0,"Piesse, A.D.J.","Piesse, F.H.",0.95,1,http://www.wikidata.org/entity/Q5498008,Frederick Henry Piesse,Piesse,F.H.,"Piesse, F.H.",,,,,,,1853.0,1912.0,,
1047,"Dornan, C.P.",797,2007.0,2007.0,0.0,"Dornan, C.P.","Cépè, .",0.95,1,http://www.wikidata.org/entity/Q47115245,Cépè,Cépè,.,"Cépè, .",,,,,34286-1,Cépè,,,,
1048,"Macey, K.",744,1999.0,2006.0,7.0,"Macey, K.","Lacey, J.",0.95,1,http://www.wikidata.org/entity/Q21518264,John Lacey,Lacey,J.,"Lacey, J.",,93288220,0000 0000 6748 8304,,21938-1,J.Lacey,1937.0,,,
1049,"Elick, R.",712,1986.0,2006.0,20.0,"Elick, R.","Gorelick, R.",0.95,1,http://www.wikidata.org/entity/Q36662901,Root Gorelick,Gorelick,R.,"Gorelick, R.",,,,,20030081-1,Gorelick,,,,
1050,"St John, P.R.H.",3964,1881.0,2006.0,125.0,"St John, P.R.H.","John, J.",0.95,2,http://www.wikidata.org/entity/Q12767797,Jan John,John,J.,"John, J.",,254617077,0000 0003 7745 1558,,,,1850.0,1920.0,,
1051,"St John, P.R.H.",3964,1881.0,2006.0,125.0,"St John, P.R.H.","John, J.",0.95,2,http://www.wikidata.org/entity/Q47119630,Jacob John,John,J.,"John, J.",,,,,29705-1,J.John,,,,
1052,"Markey, A. | Dillon, S.",2992,2005.0,2015.0,10.0,"Markey, A. | Dillon, S.","Markey, A.S.",0.96,1,http://www.wikidata.org/entity/Q33660080,A.S. Markey,Markey,A.S.,"Markey, A.S.",,,,,20000129-1,A.S.Markey,,,,
1053,"Wissmann, H.J.",1948,1867.0,2007.0,140.0,"Wissmann, H.J.","Dissmann, E.",0.96,1,http://www.wikidata.org/entity/Q47116503,E. Dissmann,Dissmann,E.,"Dissmann, E.",,,,72530,18065-1,Dissmann,,,,
1054,"Saffrey, R.A.",1531,1962.0,1980.0,18.0,"Saffrey, R.A.","Caffrey, D.J.",0.96,1,http://www.wikidata.org/entity/Q55022599,Donald John Caffrey,Caffrey,D.J.,"Caffrey, D.J.",,,,,,,1886.0,1960.0,,
1055,"Canty, P.D.",1272,1978.0,2006.0,28.0,"Canty, P.D.","Cantino, P.D.",0.96,1,http://www.wikidata.org/entity/Q18983500,Philip D. Cantino,Cantino,P.D.,"Cantino, P.D.",,,,93372,16868-1,P.D.Cantino,1948.0,,,
1056,"Hore-Lacy, I.",889,1902.0,1970.0,68.0,"Hore-Lacy, I.","Lacy, R.C.",0.96,1,http://www.wikidata.org/entity/Q36665366,R.C. Lacy,Lacy,R.C.,"Lacy, R.C.",,,,62251,21952-1,Lacy,,,,
1057,"Bick, E.W.",756,1910.0,1937.0,27.0,"Bick, E.W.","Bick, J.T.",0.96,1,http://www.wikidata.org/entity/Q60429150,James Theodorus Bick,Bick,J.T.,"Bick, J.T.",,,,,,,,,,
1058,"Chesterfield, E.A.",5028,1970.0,2002.0,32.0,"Chesterfield, E.A.","Waterfield, M.H.",0.97,1,http://www.wikidata.org/entity/Q21289447,Margaret Helen Waterfield,Waterfield,M.H.,"Waterfield, M.H.",,96330646,0000 0000 6995 0574,,,,1863.0,1953.0,,
1059,"Mulham, W.E.",2184,1920.0,1993.0,73.0,"Mulham, W.E.","Culham, A.",0.97,1,http://www.wikidata.org/entity/Q3105227,Alastair Culham,Culham,A.,"Culham, A.",0000-0002-7440-0133,727149544565100490002,,82022.0,36621-1,Culham,1965.0,,,
1060,"Canty, P.",1568,1978.0,1994.0,16.0,"Canty, P.","Genty, P.A.",0.97,1,http://www.wikidata.org/entity/Q21513895,Paul André Genty,Genty,P.A.,"Genty, P.A.",,227145003315161301072,,,3088-1,P.A.Genty,1861.0,1955.0,,
1061,"Sweedman, L.",933,1972.0,2014.0,42.0,"Sweedman, L.","Steedman, H.",0.97,1,http://www.wikidata.org/entity/Q5728662,Henry Steedman,Steedman,H.,"Steedman, H.",,,,42823.0,10056-1,H.Steedman,1866.0,1953.0,,
1062,"Trenowden, D.",881,1997.0,1997.0,0.0,"Trenowden, D.","Snowden, J.D.",0.97,1,http://www.wikidata.org/entity/Q5936994,Joseph Davenport Snowden,Snowden,J.D.,"Snowden, J.D.",,,,5019,9843-1,Snowden,1886.0,1973.0,,
1063,"Breakwell, E.",878,1892.0,1930.0,38.0,"Breakwell, E.","Blackwell, E.",0.97,1,http://www.wikidata.org/entity/Q469844,Elizabeth Blackwell,Blackwell,E.,"Blackwell, E.",,95820028,0000 0000 6141 3504,63896.0,830-1,Blackw.,1707.0,1758.0,,
1064,"Staer, J.",760,1837.0,1920.0,83.0,"Staer, J.","Staes, G.",0.97,1,http://www.wikidata.org/entity/Q21609444,Gustaaf Staes,Staes,G.,"Staes, G.",,309587416,,5669,10011-1,Staes,1863.0,1918.0,,
1065,"Croxford, E.J.",8456,1874.0,2001.0,127.0,"Croxford, E.J.","Ford, E.J.",0.98,1,http://www.wikidata.org/entity/Q36545035,Eugene J. Ford,Ford,E.J.,"Ford, E.J.",,,,,18895-1,E.J.Ford,,,,
1066,"Barnsley, B.",2399,1964.0,1999.0,35.0,"Barnsley, B.","Kensley, B.F.",0.98,1,http://www.wikidata.org/entity/Q21341080,Brian Frederick Kensley,Kensley,B.F.,"Kensley, B.F.",,59225724,0000 0000 8138 4448,,,,1944.0,2004.0,,
1067,"Persieh, W.A.",2129,1877.0,1887.0,10.0,"Persieh, W.A.","Persiel, I.",0.98,1,http://www.wikidata.org/entity/Q36583942,Ingetraud Persiel,Persiel,I.,"Persiel, I.",,,,68943,24747-1,Persiel,,,,
1068,"Brushe, J.",1292,1990.0,2008.0,18.0,"Brushe, J.","Brush, G.J.",0.98,1,http://www.wikidata.org/entity/Q608145,George J. Brush,Brush,G.J.,"Brush, G.J.",,7680548,0000 0001 0867 6716,,,,1831.0,1912.0,,
1069,"Hynson, K.",798,1984.0,1984.0,0.0,"Hynson, K.","Hyžný, M.",0.98,1,http://www.wikidata.org/entity/Q25577807,Matúš Hyžný,Hyžný,M.,"Hyžný, M.",,,,,,,,,,
1070,"Ollerenshaw, N.",692,1874.0,1990.0,116.0,"Ollerenshaw, N.","Shaw, N.",0.98,1,http://www.wikidata.org/entity/Q2392149,Napier Shaw,Shaw,N.,"Shaw, N.",,77098202,0000 0000 8269 9951,,,,1854.0,1945.0,,
1071,"Badman, F.J.",12684,1943.0,2009.0,66.0,"Badman, F.J.","Stadman, .",0.99,1,http://www.wikidata.org/entity/Q47126657,Stadman,Stadman,.,"Stadman, .",,,,70626,13081-1,Stadman,,,,
1072,"Paijmans, K.",2973,1967.0,1999.0,32.0,"Paijmans, K.","Hijmans, R.J.",0.99,1,http://www.wikidata.org/entity/Q36663428,Robert J. Hijmans,Hijmans,R.J.,"Hijmans, R.J.",,,,73957,20001675-2,Hijmans,,,,
1073,"Leitch, E.",1959,2007.0,2018.0,11.0,"Leitch, E.","Veitch, J.",0.99,1,http://www.wikidata.org/entity/Q6261901,John Veitch,Veitch,J.,"Veitch, J.",,19753805,0000 0000 8098 6690,,,,1829.0,1894.0,,
1074,"Ollerenshaw, P.",1600,1955.0,2018.0,63.0,"Ollerenshaw, P.","Henshaw, S.",0.99,1,http://www.wikidata.org/entity/Q3471145,Samuel Henshaw,Henshaw,S.,"Henshaw, S.",,8890951,0000 0000 3019 2921,,,,1852.0,1941.0,,
1075,"Sikkes, A.J.A.",1253,1970.0,1974.0,4.0,"Sikkes, A.J.A.","Sikkel, P.C.",0.99,1,http://www.wikidata.org/entity/Q29043524,Paul C. Sikkel,Sikkel,P.C.,"Sikkel, P.C.",,,,,,,,,,
1076,"Seabrook, J.",807,1937.0,1997.0,60.0,"Seabrook, J.","Seabra, S.G.",0.99,1,http://www.wikidata.org/entity/Q56550780,Sofia G. Seabra,Seabra,S.G.,"Seabra, S.G.",,,,,,,,,,
1077,"Debenham, C.",794,1896.0,1972.0,76.0,"Debenham, C.","Denham, D.",0.99,1,http://www.wikidata.org/entity/Q1231777,Dixon Denham,Denham,D.,"Denham, D.",,10628443,0000 0000 7689 5366,82848.0,2126-1,Denham,1786.0,1828.0,,
1078,"Menkins, I.L.",687,1998.0,2012.0,14.0,"Menkins, I.L.","Wiggins, I.L.",0.99,1,http://www.wikidata.org/entity/Q1817129,Ira Loren Wiggins,Wiggins,I.L.,"Wiggins, I.L.",,77782068,0000 0001 1448 8041,1413.0,11657-1,Wiggins,1899.0,1987.0,,
1079,"Bratt, G.C.|Bratt, M.H.",841,1963.0,1973.0,10.0,"Bratt, G.C.|Bratt, M.H.","Bratt, C.C.",0.99,2,http://www.wikidata.org/entity/Q88811987,Charis C. Bratt,Bratt,C.C.,"Bratt, C.C.",,,,,20034937-1,Bratt,,,,
1080,"Bratt, G.C.|Bratt, M.H.",841,1963.0,1973.0,10.0,"Bratt, G.C.|Bratt, M.H.","Bratt, C.C.",0.99,2,http://www.wikidata.org/entity/Q21339194,Charis Cobane Bratt,Bratt,C.C.,"Bratt, C.C.",,,,,,,,,,
1081,"Demarz, H.",4299,1947.0,1994.0,47.0,"Demarz, H.","Demares, M.",1.0,1,http://www.wikidata.org/entity/Q36623193,M. Demares,Demares,M.,"Demares, M.",,,,66919,17918-1,Demares,,,,
1082,"Hammersley, B.G.",1867,1979.0,2003.0,24.0,"Hammersley, B.G.","Hammer, M.",1.0,1,http://www.wikidata.org/entity/Q21337636,Marie Hammer,Hammer,M.,"Hammer, M.",,69311000,0000 0000 5527 0930,,,,1907.0,2002.0,,
1083,"Neldner, V.J.",5482,1905.0,2018.0,113.0,"Neldner, V.J.","Feldner, O.",1.01,1,http://www.wikidata.org/entity/Q55311376,Otto Feldner,Feldner,O.,"Feldner, O.",,,,,,,,,,
1084,"Martensz, P.N.",1735,1953.0,1997.0,44.0,"Martensz, P.N.","Martens, J.",1.01,1,http://www.wikidata.org/entity/Q1691130,Jochen Martens,Martens,J.,"Martens, J.",,85249087,0000 0001 0921 2956,,,,1941.0,,,
1085,"Mangion, C.",1070,1994.0,2006.0,12.0,"Mangion, C.","Mangin, A.",1.01,1,http://www.wikidata.org/entity/Q20081059,Arthur Mangin,Mangin,A.,"Mangin, A.",,89124307,0000 0000 8078 1134,67765.0,6064-1,A.Mangin,1824.0,1887.0,,
1086,"Winterhalder, E.K.",948,1950.0,1999.0,49.0,"Winterhalder, E.K.","Winter, H.",1.01,1,http://www.wikidata.org/entity/Q47128943,Hermann Winter,Winter,H.,"Winter, H.",,,,,20004601-1,H.Winter,,,,
1087,"Taplin, R.L.",824,1987.0,2016.0,29.0,"Taplin, R.L.","Bolin, R.L.",1.01,1,http://www.wikidata.org/entity/Q7360762,Rolf Ling Bolin,Bolin,R.L.,"Bolin, R.L.",,121240426,0000 0000 7924 5422,,,,1901.0,1973.0,,
1088,"Annels, A.R.",4706,1897.0,1998.0,101.0,"Annels, A.R.","Année, T.",1.02,1,http://www.wikidata.org/entity/Q7799857,Théodore Année,Année,T.,"Année, T.",,,,112189,20018488-2,Année,1850.0,1899.0,,
1089,"Salasoo, H.",3865,1917.0,1986.0,69.0,"Salasoo, H.","Salas, R.",1.02,1,http://www.wikidata.org/entity/Q22113478,Ruth Salas,Salas,R.,"Salas, R.",,,,,,,,,,
1090,"Vonow, H.P.",2717,1933.0,2015.0,82.0,"Vonow, H.P.","Vono, V.",1.02,1,http://www.wikidata.org/entity/Q30302352,Volney Vono,Vono,V.,"Vono, V.",,,,,,,,,,
1091,"Tonkin, J.E.",965,1994.0,2006.0,12.0,"Tonkin, J.E.","Donkin, A.S.",1.02,1,http://www.wikidata.org/entity/Q36501058,Arthur Scott Donkin,Donkin,A.S.,"Donkin, A.S.",,,,77581,2274-1,Donkin,1828.0,1883.0,,
1092,"Sparshott, K.M.",731,1993.0,2002.0,9.0,"Sparshott, K.M.","Scott, K.M.",1.02,1,http://www.wikidata.org/entity/Q62026087,Kathleen Marie Scott,Scott,K.M.,"Scott, K.M.",,19854190,0000 0000 3053 3781,,,,1950.0,,,
1093,"Westaway, J.",2513,1986.0,2018.0,32.0,"Westaway, J.","Hattaway, R.A.",1.03,1,http://www.wikidata.org/entity/Q21515576,Robert Aden Hattaway,Hattaway,R.A.,"Hattaway, R.A.",,,,,20016238-1,Hattaway,1948.0,,,
1094,"Gundry, A.",1664,1997.0,1997.0,0.0,"Gundry, A.","Landry, J.",1.03,1,http://www.wikidata.org/entity/Q21077812,Jean-François Landry,Landry,J.,"Landry, J.",,,,,,,,,,
1095,"Wittwer, E.",1254,1962.0,1985.0,23.0,"Wittwer, E.","Witte, E.",1.04,1,http://www.wikidata.org/entity/Q1360664,Ernst Witte,Witte,E.,"Witte, E.",,57818681,,,,,1829.0,1910.0,,
1096,"Sandercoe, C.",783,1978.0,1994.0,16.0,"Sandercoe, C.","Sander, M.",1.04,1,http://www.wikidata.org/entity/Q1904901,Martin Sander,Sander,M.,"Sander, M.",,100983245,0000 0001 0786 9727,,,,1960.0,,,
